id,Profession,Rating,Nbr_Rating
553,Senior Data Scientist,4.63774767737495,438
554,Data Scientist / Senior Data Scientist,3.71372543933189,127
555,Senior Data Scientist,2.6406461319329,428
556,Senior Data Scientist - Regression Modeling,4.83110824805064,493
557,Senior Data Scientist,3.76004980492362,418
558,Senior Data Scientist,2.76815261267363,303
559,Sr. Data Scientist,4.99272665854013,243
560,Senior Data Scientist,2.98518707479676,391
561,Senior Security Data Scientist,4.88017494702455,285
562,Senior Deep Learning Data Scientist,4.79173352161382,319
563,Senior Data Scientist,4.1925839812765,444
564,"Senior Data Scientist, Rider Analyt...",3.75611854217154,388
565,Senior Data Scientist - Emerging Technology,4.91597366405975,307
566,Senior Data Scientist,4.88377666216822,147
567,Senior Data Scientist,3.53974315441142,211
568,Senior Data Scientist,2.92235304875574,34
569,Senior Data Scientist,4.85105955686087,458
570,Senior Data Scientist,2.72372854420202,270
571,Senior Data Scientist,4.06792470196148,363
572,Early Engagement - Senior Data Scientist,4.76374286863404,163
573,Senior Data Scientist (FullStack Dev Ops),2.90256306102792,500
574,Senior Data Scientist,3.80828424887662,125
575,Senior Data Scientist,3.12059982331383,450
576,SENIOR DATA SCIENTIST ( DEEP LEARNING / NLP ),4.48531262504678,270
577,Senior Data Scientist,4.88001150811885,225
578,Senior AI Data Scientist,3.19240205627331,222
579,Senior AI Data Scientist,4.51525559863966,282
580,Senior AI Data Scientist,4.18245036331043,147
581,Senior Executive - Data Scientist,2.69240070153068,193
582,TSP Technical CoE- AI/ML Data Scientist,3.31319853474068,463
583,Data Scientist-1,2.38896761782122,297
584,Snr Global Prgm Mngr & Data Scientist,2.14439324500489,236
585,Snr Global Program Manager & Data Scientist,4.26534012773038,333
586,Data Scientist 2,2.40243308611852,324
587,Data Scientist,2.66201254733209,328
588,Data Scientist,2.39681620935555,116
589,Financial Data Scientist,2.0176554754427,272
590,Data Scientist,4.07056986991948,445
591,"Prin, Data Scientist",2.66923960278342,363
592,Data Scientists,3.1960850572768,396
593,"Prin, Data Scientist",4.5953898548552,120
594,"Spec, Data Scientist",2.35335255536937,469
595,Sr. Associate - Data Scientist,2.13145983186455,119
596,Sr. Associate - Data Scientist,2.99217485135372,477
597,Junior Data Scientist/ta,3.85309912282709,202
598,Junior Data Scientist,4.41400344967511,249
599,Junior AI Data Scientist,3.87870925685952,387
600,Lead Engineer Data Engineer/Scientist _III,2.59406818180565,143
601,Lead Engineer Python Data Engineer/Scientist III,2.05680793026781,393
602,Data Scientist,3.67200922041886,355
603,Junior/Senior Data Scientist - Consulting Firm,2.32092167896437,234
604,Junior/ Senior Data Scientist - Consulting Firm,3.17639177725758,280
605,Lead - Data Scientist / Analytics,3.86334482330298,54
606,Lead Data Scientist,2.8719465243033,73
607,Lead Data Scientist,3.32350425677205,257
608,Lead Data Scientist,3.72158288112494,378
609,Lead - Data Scientist,4.3997803213451,443
610,Lead Data Scientist,4.99940693418177,178
611,Lead Data Scientist,3.05285562078039,388
612,Lead Data Scientist,3.19536014274986,338
613,Lead Data Scientist,4.93373095054531,226
614,Lead Data Scientist,3.83229568956146,371
615,Lead Data Scientist,4.98409817352826,153
616,Lead Data Scientist,4.85703097906884,309
617,Lead Data Scientist,4.13125858572711,257
618,Lead Data Scientist,2.7393869477165,107
619,Lead Data Scientist,2.7494826806291,134
620,Lead Data Scientist,4.37566768383301,81
621,Lead Data Scientist,3.71863669614474,148
622,Sr. Clinical Data Programming Scientist,2.22976193269326,377
623,RapidMiner - Data Scientist,3.08665271119313,405
624,Analytics Manager- Data scientist,4.1928416931916,445
625,Data Scientist,3.41710441553564,147
626,Data Scientist - Mid Level,2.53404994907074,128
627,Data Scientist,4.94087527349878,226
628,Data Scientist,2.00906771567736,401
629,Data Scientist,4.71897807584307,362
630,Data Scientists,2.40623334969129,143
631,Principal Data Scientist- 13+ years exp || Remote,3.04788180352939,114
632,Data Scientist- Product Team,3.02633094241807,428
633,Data Scientist,3.17222041985662,122
634,Data Scientist,4.40781609435719,432
635,Data Scientist,3.72074222509079,53
636,Data Scientist,3.05470419931265,228
637,Data Scientist - A Travel Tech company,3.05635931125105,73
638,Data Scientist,4.95927545885679,455
639,Data scientist ( WFH ),4.40035249807385,177
640,Data Scientist,4.31209473739324,280
641,Data Scientist,3.21007764491093,231
642,Data Scientist,4.49110172809073,473
643,Data Scientist,2.57730742998439,332
644,Data Scientist,3.38218672216046,356
645,Data scientist,3.45958068652601,366
646,Data Scientist,4.14046477499722,57
647,NLP Data Scientist,3.02867700021701,187
648,"Data Scientist, Analytics, Engine...",4.60926418083621,305
649,Data Scientist,3.25011661629387,320
650,Data Scientist - AI ML Team,4.19858626233506,210
651,Data Scientist,4.10019096865004,358
652,Data Scientist,4.38138817964137,106
653,AI Resident - Data Scientist,2.86907170083854,492
654,Data Scientist,4.07733899157898,388
655,Data scientist,2.76067809218417,441
656,Data Scientist,2.58411011891934,279
657,Principal Data Scientist,2.34756440096228,328
658,Principal Data Scientist,4.29877887548796,472
659,Data Scientist,3.70578638081179,80
660,DevRel Data Scientist,4.79232353936327,78
661,Data Scientist,3.19440818082561,280
662,Data Scientist,4.28326747910843,156
663,Data Scientists-AI/ML,2.13329046720405,490
664,Data Scientist,3.43156388207607,97
665,Data Scientist,4.2986791495028,177
666,Data Scientist,3.02001480955583,418
667,Data Scientist - Process Data Modelling,2.22550708127934,417
668,Data Scientist,4.90719755418526,461
669,Data Scientist,4.73086830356265,181
670,Data Scientist,3.84581933893142,191
671,Data Scientist,4.21291032001741,356
672,Data Scientists and Programmer,4.66092566182289,232
673,Data Scientist,2.47270953699115,422
674,Applied Data Scientist,2.87849154436707,487
675,Data Scientist I,3.53957377495094,490
676,DATA SCIENTIST,2.23775685136632,438
677,Fujitsu Consulting India Hiring Data Scientist.,3.24493472350849,247
678,Data Scientist,2.15044113763573,388
679,Data scientist,4.88288340484884,72
680,Data Scientist,4.1905349475027,487
681,Data Scientist,2.86852064763764,288
682,Data Scientist,4.04377337240425,41
683,Data Scientist,4.27167476412637,60
684,Data Scientist,2.36445408281539,376
685,Data Scientist,2.62460077545665,77
686,Data Scientist,3.77834491603912,122
687,Data Scientist I,2.72033761073799,312
688,Data Scientist - II,3.76575083748731,119
689,DATA SCIENTIST,3.97441627214531,137
690,Product development Data Scientist ML,4.11277823783346,150
691,Data Scientist 1,2.96790276226106,311
692,Customer Success Data Scientist,2.85671902105133,209
693,Data Scientist,4.07883865382594,333
694,Senio Executive - Data Scientist,3.07421902058188,183
695,Data Scientist,3.5564730625049,195
696,Data Scientist,2.729073194538,446
697,Data Scientist,2.29179163841616,34
698,ML & Data Scientist,2.17405317549843,462
699,Data Scientist,2.83944658752998,252
700,Data Scientist,2.4452234558505,429
701,Data Scientist,2.38770026266065,345
702,Data Scientist,2.10942450487683,332
703,Data Scientist - Lending,4.64026117228897,64
704,Data Scientist,2.71442221118486,263
705,Data Scientist,2.55147994624243,465
706,Machine Learning Data Scientist,2.52987524059601,423
707,Data Scientist,2.79134237435833,259
708,Data Scientist,2.43949626134784,315
709,Data Scientist,4.09526176894681,110
710,Data Scientist - Supply Chain Analytics,2.63270561367312,495
711,Data Scientist,2.8502573037747,52
712,Data Scientist,4.44874043470846,148
713,Data Scientist,3.48148449643079,310
714,Data Scientist,4.54946859011133,72
715,Data Scientist,3.33401388915707,333
716,Data Scientist,3.73877734264608,499
717,Data Scientist,3.53345571992147,91
718,Data Scientist,2.13039345952243,433
719,Data Scientist,3.83839356429987,66
720,Data Scientist,3.4309592060058,207
721,Data Scientist,2.7541727468402,333
722,Data Scientist,2.82809531905063,96
723,Data Scientist,2.77256217025742,382
724,Data Scientist,2.75420552825046,313
725,Principal Data Scientist,3.90464561597284,35
726,Data Scientist,4.21190661231722,74
727,Data Scientist,2.93055901476352,408
728,Data Scientist,3.85839240640712,187
729,Data Scientist,2.95299727285664,189
730,DATA SCIENTIST,3.45457357403238,363
731,BDB Data Scientist,3.20927050561868,439
732,Data Scientist,3.42956979631107,473
733,Data Scientist,3.54359894905501,331
734,Data Scientist,2.16333961797974,372
735,Data Scientist,2.08743040318071,264
736,Data Scientist,3.16737794793755,68
737,Data Scientist - Python,4.02218819876662,442
738,SDE2 Data Scientist,3.71734690967793,107
739,SDE1 Data Scientist,2.59938406734213,420
740,Data Scientist,2.75657556578015,399
741,Data Scientist,3.99343112949382,78
742,Data Scientist -Technology,2.37815082905802,460
743,Data Scientist,4.98489359334771,483
744,Data Scientist,2.02569311875409,162
745,Data Scientist Web Analytics,4.93796938873165,285
746,Data Scientist Machine Learning,2.08280885510887,352
747,AI Data Scientist,4.69779702431801,51
748,Data Scientist,3.37231924485591,371
749,Data Scientist,3.23307471799833,488
750,Data Scientist,3.6056350975318,332
751,Experience Data Scientist,4.43925283738869,426
752,Data Scientist,4.99818377557503,272
753,Principal Data Scientist,4.97504406209887,353
754,NLP Data Scientist,3.10230779823067,125
755,Data Scientist / Machine learning Engineer,2.96114179530223,317
756,Senior Software Engineer - Python Data Engineer/Scientist,2.44434996698134,243
757,Senior Software Engineer -Data Engineer/Scientist II,3.88456148206736,466
758,Data Scientist / Sr Data Scientist,2.84853916613416,92
759,Sr. Data Scientist- Advanced Analytics/Data Science & Machine Learning,4.02613095757276,366
760,IDSI - Sr. Data Scientist,4.54781554069812,273
761,Senior Business Analytics - Data Scientist/ NASDAQ Firm,3.85414351102825,57
762,"Staff Engineer, Data Scientist",3.77002831756247,271
763,Data Scientist / Machine Learning Engineer,4.482941007366,42
764,Senior Data Scientist-IT MNC,3.61720514733781,464
765,Senior Data Scientist,4.76257622174647,305
766,Senior Data Scientist,2.97732173254014,479
767,Data Scientist/ Senior Data Scientist,3.56413034260153,114
768,Senior Data Scientist with Pyspark and Databricks German MNC,3.73436327388975,301
769,Senior Data Scientist,2.63419153652926,91
770,Data Analyst / Scientist,3.24732686773399,409
771,Data Scientist,4.79915258192847,143
772,Data Scientist,3.9103853613313,272
773,Data Scientist,3.87331987721549,247
774,Data Scientist,3.0649397788641,204
775,Principal - Data Scientist,4.50378273961941,315
776,Data Scientist,2.94650003405585,497
777,Data Scientist - Innovation Center Network,4.40670747810204,452
778,Data Scientist: Artificial Intelligence,4.39594083662006,222
779,Data Scientist: Artificial Intelligence,2.83232194850266,64
780,Data Scientist - A.P. Maersk,3.88800300586778,224
781,Data Scientist: Artificial Intelligence,4.1103583153941,43
782,Data Scientist: Artificial Intelligence,3.11564964598293,205
783,Data Scientist: Artificial Intelligence,2.76603854853506,88
784,Data Scientist: Artificial Intelligence,4.56782981438392,300
785,Data Scientist,2.2228964235921,258
786,Data Scientist: Advanced Analytics,3.51733011953088,106
787,Data Scientist: Advanced Analytics,4.70437453793445,406
788,"Data Scientist, Customer Obsession",2.94378529068819,131
789,AI / ML Data Scientist,4.16618969235395,465
790,Data Scientist,3.90138801607116,332
791,Opening For Data Scientist,2.89466461945999,424
792,Manager - Data Scientist,3.77816863863217,345
793,Assistant Vice President - Data Scientist,2.29432328698967,310
794,Principal Data Scientist,4.06441030500559,329
795,Data Scientist,4.11252196566293,369
796,Data Scientist,2.54939918252597,61
797,Data Scientist,4.38775648063369,301
798,Data Scientist,2.55974395593663,150
799,Assistant Manager - Data Scientist,3.18898310516485,158
800,Sr. Scientist / Sr. Associate - Data Visualization,4.18275660918607,269
801,Data Scientist/Associate Data Scientist/Assistant Data Scientist,3.10033112698845,90
802,Associate Data Scientist,3.79588455201556,87
803,Associate Data Scientist,4.06025475967243,401
804,Associate Data Scientist,2.25657911002719,91
805,Data Scientist - Deep Learning Solutions,4.65100052969577,124
806,Data Scientist - Spark/Python/Redshift,3.55514891089556,270
807,Data Scientist - NLP/Python/Spark,3.85919651804167,63
808,Data Scientist,2.35666559101368,371
809,Data Scientist - Python/Machine Learning,4.27837110560072,424
810,Analytics India Magazine - Data Scientist - NLP/R/Python,4.59085322576359,47
811,Data Scientist - Python / Machine Learning,3.67921992717485,478
812,Data Scientist,2.86322271854845,58
813,Data Scientist - NLP/ML/Python,3.49425484595179,454
814,Data Scientist,4.76696217465245,500
815,Assistant Vice President - Data Scientist - KPO,3.63475555832217,49
816,Data Scientist - Python/ Machine Learning,4.03137973965972,294
817,Data Scientist,4.10231631536993,484
818,Data Scientist - Analytics,2.22868776614968,361
819,Data Scientist,4.44863303081745,129
820,Data Scientist - Machine Learning,3.36791943634116,395
821,Data Scientist - SAS/SQL/SPSS,2.22959541610915,480
822,Data Scientist - SQL/Python/Machine Learning Algorithms,4.95284351721488,301
823,Assistant Manager/ Manager/ Data Scientist - Python/ Machine Learning,4.30634356752812,277
824,Data Scientist - SQL/R/Python,2.2031862575983,359
825,Data Scientist- With a Series B Funded Product Based Fintech,3.57475059942184,477
826,Lead Data Scientist - Deep Learning/Machine Learning,3.02590989185788,374
827,Data Scientist,3.07517881844568,328
828,Data Scientist - Business Intelligence,4.94705657231973,250
829,Data Scientist,4.818811464424,373
830,Principal Data Scientist - Spark/Hadoop/Tensorflow,4.07879573834101,451
831,Principal Data Scientist - Machine Learning,3.47058564427267,210
832,NLP Data scientist,2.35875223258156,125
833,Data Scientist - Machine Learning/ Deep Learning,4.6412778863054,385
834,Data Scientist,2.38539544751387,444
835,Data Scientist,2.20633626431547,186
836,NLP Data scientist,3.97875713648696,252
837,Principal Data Scientist - Big Data,2.32448792345783,306
838,Data Scientist - Predictive Analytics,4.04589568517322,297
839,Data Scientist - Predictive Analytics,2.04966018263808,99
840,Data Scientist - Machine Learning,4.70850087148165,320
841,Principal Data Scientist - Machine Learning,2.20214497589098,319
842,Sr. Data Scientist _Gurgaon_ Adecco Payroll,2.45444842953576,133
843,Senior Data Scientist,2.62894068822505,45
844,Data Scientist 1,2.7817197507035,42
845,Data Scientist - Marketplace,2.34192061277039,334
846,Data Scientist,2.94881434466484,353
